eventId,subEventName,tags,playerId,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,x1,y1,x2,y2
7,Acceleration,['Not accurate'],Luis Alberto Su\u00e1rez D\u00edaz,"Uruguay - France, 0 - 2",Others on the ball,Uruguay,2H,6.408723999999893,Acceleration,262103001,59,9,60.0,3.0
8,Simple pass,"['Dangerous ball lost', 'Not accurate']",Kylian Mbapp\u00e9 Lottin,"Uruguay - France, 0 - 2",Pass,France,2H,6.558585000000221,Simple pass,262103005,40,97,26.0,75.0
8,Simple pass,['Not accurate'],Luis Alberto Su\u00e1rez D\u00edaz,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,10.41659299999992,Simple pass,262103002,74,25,70.0,31.0
1,Ground defending duel,"['Take on right', 'Lost', 'Not accurate']",Mat\u00edas Vecino Falero,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,12.239802999999938,Ground defending duel,262103003,70,31,62.0,34.0
1,Ground attacking duel,"['Interception', 'Take on left', 'Won', 'Accurate']",N'Golo Kant\u00e9,"Uruguay - France, 0 - 2",Duel,France,2H,13.038794000000053,Ground attacking duel,262103009,30,69,38.0,66.0
8,Simple pass,['Accurate'],Antoine Griezmann,"Uruguay - France, 0 - 2",Pass,France,2H,14.391959999999926,Simple pass,262103012,38,66,32.0,79.0
8,Simple pass,['Accurate'],Paul Pogba,"Uruguay - France, 0 - 2",Pass,France,2H,16.913376999999855,Simple pass,262103016,32,79,55.0,79.0
8,Simple pass,['Accurate'],Olivier Giroud,"Uruguay - France, 0 - 2",Pass,France,2H,17.295772999999826,Simple pass,262103017,55,79,70.0,46.0
1,Ground attacking duel,"['Take on left', 'Lost', 'Not accurate']",Antoine Griezmann,"Uruguay - France, 0 - 2",Duel,France,2H,20.353189999999813,Ground attacking duel,262103020,70,46,73.0,41.0
1,Ground defending duel,"['Take on right', 'Won', 'Accurate']",Jos\u00e9 Mar\u00eda Gim\u00e9nez de Vargas,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,20.44086500000003,Ground defending duel,262103015,30,54,27.0,59.0
8,Simple pass,['Accurate'],Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,22.196093999999903,Simple pass,262103019,27,59,27.0,58.0
8,Simple pass,['Accurate'],Mat\u00edas Vecino Falero,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,24.139748999999938,Simple pass,262103021,27,58,32.0,97.0
8,High pass,['Not accurate'],Jos\u00e9 Mart\u00edn C\u00e1ceres Silva,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,29.99652500000002,High pass,262103022,32,97,68.0,33.0
8,Head pass,"['Interception', 'Accurate']",Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,33.06498300000021,Head pass,262103029,32,67,43.0,57.0
8,High pass,['Accurate'],Paul Pogba,"Uruguay - France, 0 - 2",Pass,France,2H,36.52654600000005,High pass,262103032,43,57,69.0,45.0
8,Simple pass,['Not accurate'],Antoine Griezmann,"Uruguay - France, 0 - 2",Pass,France,2H,38.65704700000015,Simple pass,262103034,69,45,72.0,53.0
8,Simple pass,"['Interception', 'Accurate']",Diego Roberto God\u00edn Leal,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,38.74313299999994,Simple pass,262103024,28,47,33.0,49.0
8,Head pass,['Accurate'],Lucas Torreira Di Pascua,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,39.815736000000015,Head pass,262103025,33,49,39.0,56.0
8,Simple pass,['Accurate'],Rodrigo Bentancur Colm\u00e1n,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,41.928484000000026,Simple pass,262103026,39,56,43.0,78.0
7,Acceleration,['Not accurate'],Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Others on the ball,Uruguay,2H,43.710997000000134,Acceleration,262103027,43,78,65.0,95.0
1,Ground attacking duel,"['Interception', 'Neutral', 'Accurate']",Lucas  Hern\u00e1ndez Pi,"Uruguay - France, 0 - 2",Duel,France,2H,47.84633699999995,Ground attacking duel,262103036,35,5,31.0,7.0
1,Ground defending duel,"['Neutral', 'Accurate']",Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,47.94950000000017,Ground defending duel,262103028,65,95,69.0,93.0
8,Simple pass,['Accurate'],Lucas  Hern\u00e1ndez Pi,"Uruguay - France, 0 - 2",Pass,France,2H,49.201504000000114,Simple pass,262103038,31,7,34.0,15.0
8,Simple pass,['Accurate'],N'Golo Kant\u00e9,"Uruguay - France, 0 - 2",Pass,France,2H,52.0635870000001,Simple pass,262103040,34,15,46.0,11.0
8,Simple pass,['Accurate'],Corentin Tolisso,"Uruguay - France, 0 - 2",Pass,France,2H,54.61177499999985,Simple pass,262103041,46,11,45.0,44.0
8,Simple pass,['Accurate'],Paul Pogba,"Uruguay - France, 0 - 2",Pass,France,2H,56.74587900000006,Simple pass,262103042,45,44,60.0,84.0
8,Simple pass,['Accurate'],Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,61.20435899999984,Simple pass,262103044,60,84,70.0,82.0
1,Ground defending duel,"['Free space left', 'Lost', 'Not accurate']",Diego Sebasti\u00e1n Laxalt Su\u00e1rez,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,66.52048699999978,Ground defending duel,262103030,30,18,30.0,13.0
1,Ground attacking duel,"['Free space right', 'Won', 'Accurate']",Kylian Mbapp\u00e9 Lottin,"Uruguay - France, 0 - 2",Duel,France,2H,67.17296399999987,Ground attacking duel,262103048,70,82,70.0,87.0
8,Simple pass,['Accurate'],Kylian Mbapp\u00e9 Lottin,"Uruguay - France, 0 - 2",Pass,France,2H,68.87806799999998,Simple pass,262103050,70,87,72.0,90.0
1,Ground defending duel,"['Lost', 'Not accurate']",Mat\u00edas Vecino Falero,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,70.60219099999995,Ground defending duel,262103033,28,10,28.0,8.0
1,Ground attacking duel,"['Won', 'Accurate']",Benjamin Pavard,"Uruguay - France, 0 - 2",Duel,France,2H,71.33252700000003,Ground attacking duel,262103051,72,90,72.0,92.0
2,Foul,[],Mat\u00edas Vecino Falero,"Uruguay - France, 0 - 2",Foul,Uruguay,2H,73.12787399999979,Foul,262103035,28,8,28.0,10.0
3,Free kick cross,"['High', 'Not accurate']",Antoine Griezmann,"Uruguay - France, 0 - 2",Free Kick,France,2H,105.86400599999979,Free kick cross,262103054,72,89,89.0,47.0
8,Hand pass,['Accurate'],N\u00e9stor Fernando Muslera Micol,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,116.81131800000003,Hand pass,262103037,11,53,20.0,30.0
8,Simple pass,['Accurate'],Diego Roberto God\u00edn Leal,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,120.20426799999996,Simple pass,262103039,20,30,6.0,61.0
1,Ground attacking duel,"['Free space left', 'Neutral', 'Accurate']",N\u00e9stor Fernando Muslera Micol,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,123.59931400000005,Ground attacking duel,262103043,6,61,0.0,0.0
1,Ground defending duel,"['Free space right', 'Neutral', 'Accurate']",Antoine Griezmann,"Uruguay - France, 0 - 2",Duel,France,2H,123.96973500000013,Ground defending duel,262103056,94,39,100.0,100.0
3,Goal kick,[],N\u00e9stor Fernando Muslera Micol,"Uruguay - France, 0 - 2",Free Kick,Uruguay,2H,143.15012699999988,Goal kick,262103047,0,0,61.0,92.0
1,Ground loose ball duel,"['Lost', 'Not accurate']",Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,146.02348399999983,Ground loose ball duel,262103049,61,92,62.0,91.0
1,Ground loose ball duel,"['Won', 'Accurate']",Corentin Tolisso,"Uruguay - France, 0 - 2",Duel,France,2H,146.15783899999997,Ground loose ball duel,262103059,39,8,38.0,9.0
8,Head pass,['Not accurate'],Corentin Tolisso,"Uruguay - France, 0 - 2",Pass,France,2H,147.10192199999983,Head pass,262103061,38,9,43.0,13.0
1,Ground attacking duel,"['Interception', 'Lost', 'Not accurate']",Jos\u00e9 Mart\u00edn C\u00e1ceres Silva,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,148.24510999999984,Ground attacking duel,262103052,57,87,69.0,98.0
1,Ground defending duel,"['Won', 'Accurate']",Olivier Giroud,"Uruguay - France, 0 - 2",Duel,France,2H,148.79313000000002,Ground defending duel,262103062,43,13,31.0,2.0
8,High pass,['Not accurate'],Lucas  Hern\u00e1ndez Pi,"Uruguay - France, 0 - 2",Pass,France,2H,151.38944300000003,High pass,262103064,31,2,46.0,18.0
8,Head pass,['Not accurate'],Lucas Torreira Di Pascua,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,152.8023579999999,Head pass,262103053,54,82,61.0,90.0
8,Simple pass,"['Interception', 'Not accurate']",Corentin Tolisso,"Uruguay - France, 0 - 2",Pass,France,2H,154.29571299999998,Simple pass,262103066,39,10,32.0,33.0
7,Touch,['Missed ball'],Luis Alberto Su\u00e1rez D\u00edaz,"Uruguay - France, 0 - 2",Others on the ball,Uruguay,2H,155.99469899999986,Touch,262103057,68,67,69.0,75.0
1,Ground defending duel,"['Take on right', 'Lost', 'Not accurate']",Samuel Yves Umtiti,"Uruguay - France, 0 - 2",Duel,France,2H,156.09510899999987,Ground defending duel,262103069,31,25,33.0,31.0
1,Ground attacking duel,"['Take on left', 'Lost', 'Not accurate']",Luis Alberto Su\u00e1rez D\u00edaz,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,156.5763240000001,Ground attacking duel,262154191,67,69,69.0,71.0
8,High pass,['Not accurate'],Rapha\u00ebl Varane,"Uruguay - France, 0 - 2",Pass,France,2H,157.1323379999999,High pass,262104006,31,29,53.0,27.0
8,High pass,"['Through', 'Not accurate']",Jos\u00e9 Mar\u00eda Gim\u00e9nez de Vargas,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,158.09830599999987,High pass,262103058,47,73,82.0,59.0
8,Launch,['Accurate'],Rapha\u00ebl Varane,"Uruguay - France, 0 - 2",Pass,France,2H,161.21858800000018,Launch,262103072,18,41,29.0,24.0
1,Air duel,"['Lost', 'Not accurate']",Corentin Tolisso,"Uruguay - France, 0 - 2",Duel,France,2H,164.64177500000005,Air duel,262103075,29,24,29.0,33.0
1,Air duel,"['Won', 'Accurate']",Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,164.66099399999985,Air duel,262103060,71,76,71.0,67.0
8,Head pass,['Not accurate'],Paul Pogba,"Uruguay - France, 0 - 2",Pass,France,2H,165.79596200000015,Head pass,262103078,29,33,44.0,49.0
1,Ground attacking duel,"['Take on left', 'Won', 'Accurate']",Diego Roberto God\u00edn Leal,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,167.76341300000013,Ground attacking duel,262103063,56,51,61.0,55.0
1,Ground defending duel,"['Take on right', 'Lost', 'Not accurate']",Antoine Griezmann,"Uruguay - France, 0 - 2",Duel,France,2H,168.8841510000002,Ground defending duel,262103079,44,49,39.0,45.0
8,Simple pass,['Accurate'],Diego Roberto God\u00edn Leal,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,169.82879999999977,Simple pass,262103065,61,55,73.0,73.0
1,Air duel,"['Won', 'Accurate']",Lucas  Hern\u00e1ndez Pi,"Uruguay - France, 0 - 2",Duel,France,2H,171.89331700000002,Air duel,262103080,27,27,35.0,43.0
1,Air duel,"['Lost', 'Not accurate']",Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,171.939386,Air duel,262103067,73,73,65.0,57.0
8,Head pass,['Accurate'],Diego Roberto God\u00edn Leal,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,173.68643699999984,Head pass,262103068,65,57,75.0,52.0
1,Air duel,"['Won', 'Accurate']",Rapha\u00ebl Varane,"Uruguay - France, 0 - 2",Duel,France,2H,175.24463000000014,Air duel,262103081,25,48,28.0,79.0
1,Air duel,"['Lost', 'Not accurate']",Cristhian Ricardo Stuani Curbelo,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,175.25977599999987,Air duel,262103070,75,52,72.0,21.0
8,High pass,['Not accurate'],Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,178.3517969999998,High pass,262103082,28,79,69.0,70.0
8,Head pass,['Accurate'],Diego Roberto God\u00edn Leal,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,181.79925300000014,Head pass,262103074,31,30,39.0,46.0
8,Simple pass,['Accurate'],Lucas Torreira Di Pascua,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,184.28051099999993,Simple pass,262103076,39,46,30.0,64.0
8,High pass,['Not accurate'],Jos\u00e9 Mar\u00eda Gim\u00e9nez de Vargas,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,187.34391000000005,High pass,262103077,30,64,71.0,55.0
8,Head pass,"['Interception', 'Accurate']",N'Golo Kant\u00e9,"Uruguay - France, 0 - 2",Pass,France,2H,189.84777600000007,Head pass,262103083,29,45,45.0,40.0
8,Simple pass,['Accurate'],Corentin Tolisso,"Uruguay - France, 0 - 2",Pass,France,2H,194.7228799999998,Simple pass,262103084,45,40,44.0,58.0
8,Simple pass,['Accurate'],Paul Pogba,"Uruguay - France, 0 - 2",Pass,France,2H,196.3149840000001,Simple pass,262103085,44,58,46.0,86.0
8,Simple pass,['Accurate'],Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,199.8806300000001,Simple pass,262103086,46,86,45.0,73.0
8,Simple pass,['Accurate'],Paul Pogba,"Uruguay - France, 0 - 2",Pass,France,2H,201.29371300000003,Simple pass,262103087,45,73,46.0,89.0
8,Simple pass,['Accurate'],Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,203.37983799999984,Simple pass,262103088,46,89,37.0,77.0
1,Ground defending duel,"['Neutral', 'Accurate']",Mat\u00edas Vecino Falero,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,205.26830100000006,Ground defending duel,262103094,63,23,65.0,21.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Paul Pogba,"Uruguay - France, 0 - 2",Duel,France,2H,205.65798399999994,Ground attacking duel,262103089,37,77,35.0,79.0
8,Simple pass,['Accurate'],Paul Pogba,"Uruguay - France, 0 - 2",Pass,France,2H,206.67012999999997,Simple pass,262103090,35,79,30.0,92.0
8,Simple pass,['Accurate'],Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,207.5992339999998,Simple pass,262103091,30,92,10.0,70.0
8,Launch,['Accurate'],Hugo Lloris,"Uruguay - France, 0 - 2",Pass,France,2H,210.37533799999983,Launch,262103092,10,70,55.0,58.0
1,Air duel,"['Lost', 'Not accurate']",Antoine Griezmann,"Uruguay - France, 0 - 2",Duel,France,2H,213.44065,Air duel,262103093,55,58,43.0,40.0
1,Air duel,"['Won', 'Accurate']",Diego Roberto God\u00edn Leal,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,213.55598400000008,Air duel,262103098,45,42,57.0,60.0
1,Ground defending duel,"['Neutral', 'Accurate']",Cristhian Ricardo Stuani Curbelo,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,216.15648099999999,Ground defending duel,262103099,57,60,58.0,55.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Corentin Tolisso,"Uruguay - France, 0 - 2",Duel,France,2H,216.59106699999984,Ground attacking duel,262103095,43,40,42.0,45.0
1,Ground defending duel,"['Lost', 'Not accurate']",Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,218.35611100000006,Ground defending duel,262103102,58,55,57.0,54.0
1,Ground attacking duel,"['Won', 'Accurate']",Corentin Tolisso,"Uruguay - France, 0 - 2",Duel,France,2H,219.07486000000017,Ground attacking duel,262103097,42,45,43.0,46.0
2,Foul,[],Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Foul,Uruguay,2H,220.49029400000018,Foul,262103104,57,54,58.0,55.0
3,Free Kick,['Accurate'],Rapha\u00ebl Varane,"Uruguay - France, 0 - 2",Free Kick,France,2H,241.60402699999986,Free Kick,262103100,41,55,43.0,56.0
8,Simple pass,['Accurate'],N'Golo Kant\u00e9,"Uruguay - France, 0 - 2",Pass,France,2H,244.67619400000012,Simple pass,262103101,43,56,41.0,88.0
8,Simple pass,['Accurate'],Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,247.0814019999998,Simple pass,262103103,41,88,64.0,80.0
1,Ground defending duel,"['Anticipated', 'Won', 'Accurate']",Lucas Torreira Di Pascua,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,247.4417229999999,Ground defending duel,262154187,36,20,37.0,25.0
8,Simple pass,['Not accurate'],Lucas Torreira Di Pascua,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,249.06954899999982,Simple pass,262154181,37,25,16.0,0.0
3,Throw in,['Accurate'],Kylian Mbapp\u00e9 Lottin,"Uruguay - France, 0 - 2",Free Kick,France,2H,258.35094500000014,Throw in,262103106,87,100,74.0,93.0
8,Simple pass,['Accurate'],Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,260.5032580000002,Simple pass,262103107,74,93,78.0,93.0
1,Ground defending duel,"['Lost', 'Not accurate']",Diego Sebasti\u00e1n Laxalt Su\u00e1rez,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,261.31125299999985,Ground defending duel,262103114,22,7,24.0,7.0
1,Ground attacking duel,"['Won', 'Accurate']",Kylian Mbapp\u00e9 Lottin,"Uruguay - France, 0 - 2",Duel,France,2H,262.1740719999998,Ground attacking duel,262103111,78,93,76.0,93.0
2,Foul,[],Diego Sebasti\u00e1n Laxalt Su\u00e1rez,"Uruguay - France, 0 - 2",Foul,Uruguay,2H,263.3144309999998,Foul,262103115,24,7,22.0,7.0
3,Free kick cross,"['High', 'Not accurate']",Kylian Mbapp\u00e9 Lottin,"Uruguay - France, 0 - 2",Free Kick,France,2H,293.7116759999999,Free kick cross,262103113,76,88,100.0,100.0
1,Ground loose ball duel,"['Won', 'Accurate']",Jos\u00e9 Mar\u00eda Gim\u00e9nez de Vargas,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,294.28684699999985,Ground loose ball duel,262103122,8,54,0.0,0.0
4,Goalkeeper leaving line,[],N\u00e9stor Fernando Muslera Micol,"Uruguay - France, 0 - 2",Goalkeeper leaving line,Uruguay,2H,294.37444300000016,Goalkeeper leaving line,262103117,0,0,8.0,54.0
1,Air duel,"['Neutral', 'Accurate']",N\u00e9stor Fernando Muslera Micol,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,294.85160700000006,Air duel,262103118,7,52,17.0,100.0
1,Ground loose ball duel,"['Neutral', 'Accurate']",Paul Pogba,"Uruguay - France, 0 - 2",Duel,France,2H,295.2374679999998,Ground loose ball duel,262103116,92,46,93.0,48.0
1,Air duel,"['Neutral', 'Accurate']",Paul Pogba,"Uruguay - France, 0 - 2",Duel,France,2H,295.85952099999986,Air duel,262103120,93,48,83.0,0.0
3,Throw in,['Accurate'],Lucas  Hern\u00e1ndez Pi,"Uruguay - France, 0 - 2",Free Kick,France,2H,342.59527100000014,Throw in,262103121,83,0,94.0,4.0
1,Ground defending duel,"['Free space right', 'Lost', 'Not accurate']",Jos\u00e9 Mart\u00edn C\u00e1ceres Silva,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,345.70179599999983,Ground defending duel,262103124,6,96,3.0,95.0
1,Ground attacking duel,"['Free space left', 'Won', 'Accurate']",Olivier Giroud,"Uruguay - France, 0 - 2",Duel,France,2H,345.95408499999985,Ground attacking duel,262103123,94,4,97.0,5.0
8,Simple pass,['Not accurate'],Olivier Giroud,"Uruguay - France, 0 - 2",Pass,France,2H,347.3360640000001,Simple pass,262103125,97,5,98.0,6.0
7,Touch,['Interception'],Jos\u00e9 Mart\u00edn C\u00e1ceres Silva,"Uruguay - France, 0 - 2",Others on the ball,Uruguay,2H,347.4875229999998,Touch,262103127,2,94,2.0,87.0
8,Simple pass,['Accurate'],Lucas Torreira Di Pascua,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,348.1889420000002,Simple pass,262103128,2,87,4.0,99.0
7,Touch,[],Nahitan Michel N\u00e1ndez Acosta,"Uruguay - France, 0 - 2",Others on the ball,Uruguay,2H,348.9295320000001,Touch,262103131,4,99,8.0,100.0
3,Throw in,['Accurate'],Lucas  Hern\u00e1ndez Pi,"Uruguay - France, 0 - 2",Free Kick,France,2H,355.195252,Throw in,262103126,92,0,88.0,8.0
1,Ground defending duel,"['Lost', 'Not accurate']",Cristhian Ricardo Stuani Curbelo,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,356.56313,Ground defending duel,262103134,12,92,11.0,93.0
1,Ground attacking duel,"['Won', 'Accurate']",Corentin Tolisso,"Uruguay - France, 0 - 2",Duel,France,2H,357.54829500000005,Ground attacking duel,262103129,88,8,89.0,7.0
8,Simple pass,['Accurate'],Corentin Tolisso,"Uruguay - France, 0 - 2",Pass,France,2H,357.59548300000006,Simple pass,262103130,89,7,93.0,11.0
1,Ground defending duel,"['Free space right', 'Lost', 'Not accurate']",Jos\u00e9 Mart\u00edn C\u00e1ceres Silva,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,357.849596,Ground defending duel,262103136,7,89,6.0,93.0
1,Ground attacking duel,"['Free space left', 'Won', 'Accurate']",Olivier Giroud,"Uruguay - France, 0 - 2",Duel,France,2H,358.2671489999998,Ground attacking duel,262103133,93,11,94.0,7.0
8,Cross,"['Left foot', 'Blocked', 'Not accurate']",Olivier Giroud,"Uruguay - France, 0 - 2",Pass,France,2H,358.71310700000004,Cross,262103135,94,7,100.0,100.0
7,Touch,['Interception'],Jos\u00e9 Mart\u00edn C\u00e1ceres Silva,"Uruguay - France, 0 - 2",Others on the ball,Uruguay,2H,359.5288609999998,Touch,262103138,4,88,10.0,80.0
1,Ground defending duel,"['Free space right', 'Anticipated', 'Won', 'Accurate']",Lucas Torreira Di Pascua,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,360.362114,Ground defending duel,262103141,10,80,17.0,79.0
1,Ground attacking duel,"['Free space left', 'Anticipation', 'Lost', 'Not accurate']",Corentin Tolisso,"Uruguay - France, 0 - 2",Duel,France,2H,360.39839900000015,Ground attacking duel,262103137,90,20,83.0,21.0
8,High pass,['Accurate'],Rodrigo Bentancur Colm\u00e1n,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,362.8070090000001,High pass,262103143,17,79,40.0,91.0
1,Ground loose ball duel,"['Lost', 'Not accurate']",Luis Alberto Su\u00e1rez D\u00edaz,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,364.6063680000002,Ground loose ball duel,262103145,40,91,64.0,85.0
8,Simple pass,['Accurate'],Rapha\u00ebl Varane,"Uruguay - France, 0 - 2",Pass,France,2H,368.0805660000001,Simple pass,262103139,36,15,8.0,49.0
8,Launch,['Not accurate'],Hugo Lloris,"Uruguay - France, 0 - 2",Pass,France,2H,372.8997119999999,Launch,262103140,8,49,57.0,71.0
8,Head pass,['Not accurate'],Diego Sebasti\u00e1n Laxalt Su\u00e1rez,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,375.53110800000013,Head pass,262103152,43,29,57.0,61.0
8,Simple pass,"['Interception', 'Accurate']",N'Golo Kant\u00e9,"Uruguay - France, 0 - 2",Pass,France,2H,377.71210800000017,Simple pass,262103142,43,39,46.0,17.0
8,Simple pass,['Accurate'],Corentin Tolisso,"Uruguay - France, 0 - 2",Pass,France,2H,379.3043160000002,Simple pass,262103144,46,17,33.0,35.0
8,Simple pass,['Accurate'],Samuel Yves Umtiti,"Uruguay - France, 0 - 2",Pass,France,2H,381.469775,Simple pass,262103146,33,35,35.0,84.0
8,Simple pass,['Accurate'],Benjamin Pavard,"Uruguay - France, 0 - 2",Pass,France,2H,385.21894199999997,Simple pass,262103147,35,84,43.0,77.0
8,High pass,['Accurate'],Paul Pogba,"Uruguay - France, 0 - 2",Pass,France,2H,387.79513,High pass,262103148,43,77,73.0,65.0
1,Air duel,"['Lost', 'Not accurate']",Jos\u00e9 Mar\u00eda Gim\u00e9nez de Vargas,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,389.0736529999999,Air duel,262103155,27,35,17.0,48.0
1,Air duel,"['Won', 'Accurate']",Olivier Giroud,"Uruguay - France, 0 - 2",Duel,France,2H,389.6676309999998,Air duel,262103151,73,65,83.0,52.0
8,Launch,['Accurate'],Diego Roberto God\u00edn Leal,"Uruguay - France, 0 - 2",Pass,Uruguay,2H,391.5634829999999,Launch,262103161,17,48,38.0,50.0
1,Air duel,"['Lost', 'Not accurate']",Rodrigo Bentancur Colm\u00e1n,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,394.66447199999993,Air duel,262103164,38,50,27.0,29.0
1,Air duel,"['Won', 'Accurate']",Paul Pogba,"Uruguay - France, 0 - 2",Duel,France,2H,394.79919500000005,Air duel,262103153,62,50,73.0,71.0
1,Ground defending duel,"['Free space right', 'Won', 'Accurate']",Diego Sebasti\u00e1n Laxalt Su\u00e1rez,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,398.0973819999999,Ground defending duel,262103165,27,29,25.0,28.0
1,Ground attacking duel,"['Free space left', 'Lost', 'Not accurate']",Olivier Giroud,"Uruguay - France, 0 - 2",Duel,France,2H,398.1136529999999,Ground attacking duel,262103154,73,71,75.0,72.0
1,Ground attacking duel,"['Take on right', 'Lost', 'Not accurate']",Diego Sebasti\u00e1n Laxalt Su\u00e1rez,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,399.3384799999999,Ground attacking duel,262103168,25,28,28.0,48.0
1,Ground defending duel,"['Take on left', 'Won', 'Accurate']",Olivier Giroud,"Uruguay - France, 0 - 2",Duel,France,2H,399.35740399999986,Ground defending duel,262103157,75,72,72.0,52.0
8,Simple pass,['Accurate'],Antoine Griezmann,"Uruguay - France, 0 - 2",Pass,France,2H,401.8385709999998,Simple pass,262103158,72,52,79.0,19.0
8,Simple pass,['Accurate'],Lucas  Hern\u00e1ndez Pi,"Uruguay - France, 0 - 2",Pass,France,2H,405.37375900000006,Simple pass,262103160,79,19,94.0,22.0
1,Ground defending duel,"['Free space right', 'Lost', 'Not accurate']",Jos\u00e9 Mart\u00edn C\u00e1ceres Silva,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,407.3083059999999,Ground defending duel,262103169,6,78,3.0,73.0
1,Ground attacking duel,"['Free space left', 'Won', 'Accurate']",Kylian Mbapp\u00e9 Lottin,"Uruguay - France, 0 - 2",Duel,France,2H,408.0001550000002,Ground attacking duel,262103162,94,22,97.0,27.0
1,Ground defending duel,"['Free space right', 'Neutral', 'Accurate']",Jos\u00e9 Mar\u00eda Gim\u00e9nez de Vargas,"Uruguay - France, 0 - 2",Duel,Uruguay,2H,408.46684099999993,Ground defending duel,262103171,3,73,0.0,100.0
1,Ground attacking duel,"['Free space left', 'Neutral', 'Accurate']",Kylian Mbapp\u00e9 Lottin,"Uruguay - France, 0 - 2",Duel,France,2H,409.06730100000004,Ground attacking duel,262103163,97,27,100.0,0.0
3,Corner,"['High', 'Not accurate']",Antoine Griezmann,"Uruguay - France, 0 - 2",Free Kick,France,2H,444.3197180000002,Corner,262103166,100,0,96.0,43.0
7,Clearance,"['Interception', 'Not accurate']",Luis Alberto Su\u00e1rez D\u00edaz,"Uruguay - France, 0 - 2",Others on the ball,Uruguay,2H,445.62592099999983,Clearance,262103175,4,57,29.0,41.0
10,Shot,"['Right foot', 'Position: Out high right', 'Not accurate']",Benjamin Pavard,"Uruguay - France, 0 - 2",Shot,France,2H,449.2590519999999,Shot,262103167,71,59,100.0,100.0
